Year,WaterQualityIndex,ClimateChangeImpactScore,LandUseChange,InvasiveSpeciesCount,ConservationFunding,EcoTourismImpact,ForestCoverChange,SoilQualityIndex,WaterUsage,RenewableEnergyUsage,CarbonEmissionLevels,AgriculturalIntensity,HabitatConnectivity,SpeciesReintroductionEfforts,PollinatorDiversity,BiodiversityHealthIndex
2014,7,9.303188848378237,8.976746726779567,12,81,9.32867690126633,-0.9648000755978883,30,8,3,62,7.130168357337789,4.492598919308391,1.27793488257822,0.3693209442116756,0.5924431854090763
2014,24,1.6368380146530148,4.443653492415144,7,52,9.128008004078618,3.022736971474778,76,95,36,87,7.916950992017466,1.6790319660208886,1.2271044393018116,0.5678387463393058,0.6740229466016328
2014,30,0.34187765939158177,9.72025256496591,28,30,3.4409161784944207,1.8342941515727054,35,88,95,14,9.268067091100406,7.283528374765619,1.198933871448734,0.8939522605525471,0.6501005526505539
2014,86,8.98261627292706,7.36200425060762,38,82,4.271050453603432,3.255348415204157,56,76,92,43,1.0636816638524371,6.065258670505337,8.89185699840876,0.02533765294796686,0.11129566275706648
2014,43,2.658511366543135,6.899997373089434,4,29,9.226037570939578,3.665956885955035,9,38,8,84,2.4846852441674203,0.7305177681066055,5.245855790735243,0.302467826984846,0.05265575945107992
2014,58,3.459204475016943,4.116554604567025,48,95,7.744856031197909,3.6809815986706287,10,5,40,7,2.5955224866498816,7.765908959833212,9.669513923338476,0.7503531224083427,0.27303883288624753
2014,44,1.313494081449067,9.524671166878468,5,5,7.800480870400435,0.4941183206096458,42,49,10,36,0.011314751208701956,8.627885456713907,2.2843629599787505,0.6910736066045696,0.7566041551040548
2014,28,5.201905232515545,0.8430131461135038,19,42,2.608492459620889,-4.721589487374137,9,89,58,3,2.2024387740286056,1.319829980124072,5.6071173915131824,0.3952256507224664,0.2730233517521221
2014,80,0.5728025107762336,9.615133389830849,23,22,1.2907124693088146,4.283725519807918,54,1,18,94,6.4711126097409455,2.3226572579752522,7.393443329553049,0.6950393764974039,0.7848537123557885
2014,13,4.4746814132245785,0.4198542890958823,15,59,0.6527675756646389,-4.941352721128387,68,31,92,11,6.180436791237374,7.694366616010963,0.6967286442358778,0.0990194228951583,0.5750254562616394
2014,26,4.286305469704757,7.401613687614631,39,87,0.8696702025593306,0.38094664121111244,92,42,93,63,6.229728876880957,6.750466222899199,9.698913418817632,0.47849085989521845,0.13545861490923627
2014,47,3.62944271845992,5.649843576752536,14,88,0.8975950056015713,4.522640145333723,13,78,24,76,3.0532589903326635,2.952606300859739,6.754556180232505,0.4007484476475779,0.20557172534840662
2014,81,9.95480490704257,8.66547981749087,36,71,9.108262646863153,0.33055290094711154,10,68,56,42,8.965715249692774,1.935433732395726,0.8786633093194274,0.17855285928491638,0.07143838300882832
2014,68,7.802130634301023,4.822643612521922,24,40,3.049031243850635,1.3822441504061143,12,72,6,43,0.9554387456476632,6.6933117870273895,0.9468537472792282,0.3895531356260953,0.4276064874420298
2014,39,6.302087483291442,5.129024161471976,27,46,9.921356394785828,2.374314414271222,5,84,67,16,5.133806462802939,9.97021804561697,1.473644021549112,0.21598527572950332,0.35287784833211855
2014,62,2.968692745602808,0.34461259425,10,96,7.545693612057366,4.407508592344611,42,52,92,36,2.7786690014389412,6.0372671753513085,2.4461267006952516,0.6179344555112937,0.14342060254022337
2014,31,3.6310073663401043,4.383849800307614,3,17,9.669685146183154,2.426359896816905,46,49,15,75,4.112523984788691,7.9216913622796445,0.9595575494658992,0.14663081502758157,0.7203813108663943
2014,10,6.350891059097188,8.629723989869625,16,3,5.6930498441220205,-2.7822050806645358,12,39,76,63,0.3216527032263139,4.663029899818976,8.741822332939535,0.03615266054128918,0.33684999693537665
2014,97,1.38871326396517,8.615137072268936,19,47,5.824350768882959,-3.6160241403187543,35,2,38,41,8.881899529641872,1.5996291746765423,9.575272278108466,0.15929609247109655,0.060085157222731445
2014,47,0.49842027782941556,5.407345671331042,45,59,2.908768542315825,4.814214249220253,62,86,44,11,0.4125032347173052,4.817558297289814,9.752940514300462,0.6277986477030377,0.2556420293087751
2014,50,6.46090123462508,6.900965582378435,24,91,7.62212058314177,0.9357525441429795,46,53,92,45,6.4253183533936635,3.781946830810803,2.2274877027370388,0.6349896615964503,0.14170383802737185
2014,73,3.4632176858900356,1.8602300000566563,27,90,3.516498723419054,2.326126992403987,75,32,32,85,8.87562458412683,6.001819443143256,2.6729508207650454,0.7910721434781124,0.0036129325342386664
2014,1,7.891608465887314,4.1186474041749594,22,100,5.287073198840526,-4.333401701766939,88,23,7,96,5.192267441895277,9.684312758924698,1.9679013359179942,0.5472460421002873,0.44923713077591576
2014,35,5.021536099619869,5.99771314970498,28,89,7.566465493523989,-0.8798226104834361,80,39,41,65,8.941073178047334,1.4735276601673863,1.5624411425191675,0.5105150933886485,0.5904037256539062
2014,62,5.004453091307415,8.944525568242321,13,65,2.411652143077619,3.2300357444693475,89,53,93,21,4.448054950587817,3.540196380320112,8.531453165585916,0.20982658309056135,0.062425183682513374
2014,24,1.2471405691139048,1.9111870949600263,0,27,9.294034838491537,4.374811723991046,87,81,58,27,4.999772649624186,0.9390996483103009,2.5588288604477514,0.6098937416692993,0.4942743614061246
2014,75,2.3418444681548567,8.81563454940757,34,49,3.850580557189617,0.21830875305189323,40,38,39,67,8.773745205413913,0.8186150591629393,4.013971163126943,0.0876067024504652,0.1818269962411515
2014,83,0.8962633915494211,9.94648641559998,13,9,8.539428821418529,4.861767972836947,8,37,85,88,8.4358694559354,8.124561774189043,1.483478629189725,0.5783076294705803,0.24550181102747182
2014,4,1.0413735792028744,5.42471003462656,15,73,9.476861770642795,-0.034845777693951696,88,21,36,77,3.3681911096745685,1.6554079482308726,1.9338265949882494,0.7343734786767738,0.416668049920095
2014,90,7.87126602601604,3.1286316085513,20,17,8.911400917935094,2.1360736626347157,11,76,35,59,1.358324284132657,6.99208677537377,9.972045078506792,0.37483056958753,0.9776677176990604
2014,31,5.26499194153781,0.2449844826765235,12,99,5.03345130606154,0.34799466281192437,8,29,10,76,2.511584013582857,9.75068922598717,4.9348871373834875,0.06706765154028893,0.8240292924366098
2014,73,9.780618179735285,0.9209525323290235,34,91,9.607463027713553,-0.8229143302702413,71,14,41,21,4.003214824872799,4.11255187910329,6.264493682281113,0.8510369385350225,0.8142945193475526
2014,42,5.494142384304533,2.403823886994838,22,38,1.0680070400236363,-2.3482925881664443,23,79,68,18,7.656048182577924,0.03577544600031346,2.9559912498487853,0.8887867667162174,0.7040409933107368
2014,56,3.876735947503942,3.369647257174565,37,68,3.7720178245763867,4.478565672536607,56,52,61,58,1.3264387445396553,3.2907741689003203,7.532595385958187,0.6130139610519718,0.14285842886649247
2014,17,9.058911047877604,1.129316426860113,43,66,2.7398809946997185,1.3001868061882735,40,86,87,70,7.0536269089668195,3.1735408360025663,0.18872254590605264,0.49670612969676253,0.13152522388570997
2014,37,7.760002070354295,9.101346367821343,2,33,6.777232412013205,-4.733916339223159,62,85,91,36,9.333103803483386,8.280595427328763,9.021942901223785,0.9465024214032101,0.7584247257075418
2014,91,7.319580675856345,7.101100564217067,7,68,1.7909493932818155,3.735342642452146,35,32,3,10,1.886205190426311,7.415172523269903,0.37180734941264837,0.7832776812823695,0.22983052773335
2014,62,1.7837258430732983,8.18026749138693,23,21,9.829468795547008,-0.9747364450985794,24,37,55,4,7.338953708995932,9.501807108180417,1.3465916138445688,0.05637819129055244,0.2134845836986351
2014,19,6.630420045004922,6.096310116569019,11,57,2.827654570600986,-4.274776830455186,32,15,98,75,4.789939336393104,2.425772028979366,2.6872746946479085,0.9159504705123444,0.2280888647699394
2014,97,0.8220706371178166,1.1428576999797946,24,22,5.281892617563562,-0.4005804870603722,40,26,55,20,5.120316186914897,1.3214337816986055,7.26608021181275,0.1403227749635949,0.19958749580009838
2014,45,0.25141958277272725,9.804355702703717,47,55,1.4551548278735915,1.6931541636350165,2,17,72,59,6.995444737655465,5.3934820484087975,5.2318306751821595,0.5650082826528312,0.33034509176499194
2014,9,1.7844596522777212,2.192739619238757,44,60,1.4602101929696254,-3.561238446102198,85,79,2,9,8.62879284099225,5.549316443743432,0.6513450144396105,0.9514636797458197,0.785866856705885
2014,70,3.853758830473618,3.1008453834275507,41,95,2.048024090562095,1.91927363266592,56,49,68,28,1.4090394368798353,6.593751874194929,1.968117494603071,0.4067241039740984,0.9369373650326733
2014,65,8.685515063202887,4.957037502318911,27,51,7.9501153692847035,-4.90901818719224,53,91,48,4,6.427460460752794,1.6838529830305449,2.3184515654996627,0.6587243342274063,0.6724062935955757
2014,50,8.97186340964619,9.962622865248768,16,86,5.711991839629137,-2.2023306911295917,37,18,51,52,9.29942160229004,4.947572395858043,4.020084716508614,0.9086107377996053,0.7019109019319428
2014,100,7.651908645557847,3.5346074054678245,9,37,8.614456860213242,4.101961241446965,99,30,94,2,2.196190454793372,8.131433902993365,5.328903283915988,0.5698254773321337,0.43238242095628887
2014,96,4.371653888168265,4.038978641701237,45,51,3.8339714105825893,-3.73889858321375,49,35,100,20,2.65895242027262,4.618344345606084,4.168492394934025,0.10434661332556061,0.5617554525443901
2014,95,5.986924023190974,1.8537277908251149,26,50,0.9135324272355583,1.9952787040257194,61,40,70,1,0.7115525588258109,6.2003160767823475,4.531567443050265,0.5391993353273016,0.5208332064475724
2014,5,1.623818946623209,4.778784480222424,48,94,3.450168399245661,-3.953395596535189,41,67,32,91,1.54061652860648,0.8384571800448104,4.614011908255761,0.6051421968028677,0.6466072368392933
2014,36,0.1794567856849183,5.835569673248186,12,36,2.8751119938375904,-4.6247134246819686,67,76,84,29,0.3450387649832598,6.457595715306877,7.266047643776626,0.5312680049608358,0.9039020062837214
2014,73,9.398197919268418,7.735388915345639,15,49,4.352622796565538,-4.06982590737325,53,56,78,4,0.5567281495397558,4.51741753515442,5.583921163286737,0.06755288297753437,0.2074592014798784
2014,12,7.3550560648753756,9.724199990401033,4,7,5.978080134015141,-1.0976145041600494,56,32,6,94,6.5937892860146485,6.564715175301648,0.3830746683966135,0.5452391747276186,0.6383715295706078
2014,73,2.581732541911692,5.810150933751094,25,76,1.2525123109620795,-1.3397173425348474,57,93,67,67,9.159277461037812,9.35545539511766,4.245612382065572,0.6548113000303577,0.46729580302507934
2014,45,9.917426171678388,7.865223823908471,15,88,2.1745293221723596,-3.0875787092387865,94,14,41,12,5.678281111723161,3.893868546676922,6.791974553522796,0.11360236947397961,0.8991221006604709
2014,82,0.4485356802356866,3.79226537180449,12,81,3.60059901930726,2.489990174049569,72,50,35,10,4.624902104055933,5.194430175544321,9.541556694437,0.03206452148417116,0.3027105691242712
2014,48,6.11940505337331,2.044608860547118,23,1,4.741579458790797,-3.6394376556835706,79,20,36,4,4.242457032065801,2.2274832437918857,3.9679288146565317,0.8633035148451244,0.7982038257439419
2014,7,6.816694824016201,9.240268704257328,50,44,2.135428544903414,-0.6965682631092749,96,69,68,79,1.7757200263161765,0.9255544586102826,6.186767090688649,0.9710051836396419,0.6855768618153971
2014,52,1.8301544423472715,9.412724482418517,25,65,2.786943159285258,2.2353457333108864,49,28,17,83,7.188082349491646,0.5987462672138566,4.618065340196199,0.07804952839989199,0.5169507763356076
2014,50,0.09030404129550251,8.896520330175663,31,3,7.093888218243862,2.8146208875470924,70,59,51,41,1.9149340993080233,4.109215696938389,1.9944033701321995,0.8466549135022942,0.3512783724511417
2014,56,1.0794371464646435,8.396596557087904,37,93,6.235053112473372,1.2509155268652865,65,61,63,48,6.002530329335051,7.121180563341353,2.157749964426894,0.5353809553820612,0.21057778202918676
2014,88,7.392947351647732,2.8103808138102826,1,61,5.448010852760984,-4.363985636222027,12,85,92,8,0.0018519529544280822,9.26158330525868,8.981175836035613,0.6475077574012373,0.5845215154381931
2014,34,0.6461667984408614,7.249811699240524,48,13,6.171942271169667,2.1366028311215377,54,25,4,0,3.3794557104529077,4.679853661039419,8.419721187072957,0.5253587684736037,0.7041547507888738
2014,45,0.31115599917357684,2.1002934951628163,44,34,6.202348489611205,-0.15786860652358392,8,45,39,18,8.574852537362203,8.97047388210191,5.891163438276622,0.18062717616157742,0.9747369441016157
2014,83,3.423836360335465,7.6310836360130825,48,28,6.76398368910006,-3.1265320867321114,11,58,83,24,5.77735770160842,4.6177815578049,0.28483810549271515,0.21842312866305957,0.7579753485622998
2014,99,8.821356142820601,3.334625935960105,28,25,7.61889894377484,-0.14733257657378473,48,36,0,56,5.017128166884919,7.222485780842599,7.73308670197597,0.3761497842294439,0.18278853336489964
2014,50,0.9526150795462629,3.8423962013738135,9,78,5.111136384895005,-3.1589867663904303,1,47,27,48,5.46049931882766,5.421375093061666,3.7231480777426516,0.42464397130904963,0.3874973785689646
2014,48,6.46450090124607,3.8621199281703067,20,60,3.423951232958596,1.928784276966522,73,63,10,61,8.677820443927635,2.0445538141939688,7.745503274736915,0.9546661011251673,0.2244252224955331
2014,27,8.721357000224765,3.7325981446275893,46,18,4.499436742688596,0.9625857523270209,13,79,71,92,9.783254764450474,4.324473596052138,5.846083595551583,0.13970242829190216,0.2538775483056547
2014,74,8.187350040742702,0.4300695186693948,21,82,3.5698242946866388,-1.9108227715623394,43,66,79,43,1.2099976751206643,8.405533567512641,1.5441494433999237,0.20193816194186587,0.9996696431230337
2014,52,2.779020972488678,0.476412574365066,37,32,4.255056592718428,-4.471741060913975,81,32,57,16,4.623556009346625,3.877066631310875,1.1839684142765405,0.846066420075422,0.3896559147031825
2014,91,6.669715169909073,7.345779231214133,34,66,1.1060359887316085,0.6949725851857593,29,75,54,94,3.56937297948135,8.945232369109725,3.6599640828993585,0.5715889152967192,0.04689824094516781
2014,84,1.537911496680311,7.820153349329672,47,41,7.493694366449569,3.109351926726106,45,18,50,88,5.938737676678615,4.61770366396279,2.2297448800998207,0.5460460733581158,0.5035817774144603
2014,7,0.44387772170854434,4.463868902631948,25,82,4.593436555939564,1.6915415553485076,92,16,35,46,5.322458071417807,9.928634336035524,3.5018940573084434,0.3521384835602436,0.4060342065943693
2014,63,5.5251361478272525,9.390570959671871,45,86,2.2726105355966233,-0.34274422332502397,78,82,32,27,4.183747051078475,8.335396315437738,8.864450113972573,0.9072657128148177,0.9072470690754986
2014,16,4.793544401378518,8.382653595457048,14,27,2.1603144039307223,3.9753232652208403,19,13,67,30,6.709954611303159,7.47740385641692,4.1781158290150024,0.38798648009532233,0.03433217114285325
2014,59,5.448477590845156,5.636599710287622,16,27,6.929089110247677,2.0973708480102022,62,35,87,14,7.283861861007325,8.167675731295832,9.88675543145794,0.8531118242367245,0.33129676930399987
2014,77,9.80516822001106,9.78957507041104,30,54,9.987929358156546,-1.405761731691829,57,70,57,97,1.1834533371787792,7.719644343498835,2.6112684736145586,0.45842587404491564,0.2210351432672849
2014,26,9.527975276012944,2.666751966619776,31,11,5.250493402453847,3.0511920875466494,97,50,74,48,4.326013259569272,8.145537870199968,5.735846069537891,0.8400084989239989,0.241031737903611
2014,90,4.782340230480723,3.9764757959203614,25,77,1.234498658103551,-4.501398536008358,30,28,51,10,7.104247163867799,7.967086675425724,9.681581662275162,0.6997063557499188,0.6615645681734055
2015,19,3.2108109708705013,7.582672920560592,45,27,7.600349018031739,0.408270639715397,0,67,80,20,0.6519976670615046,3.6454197008888656,6.155085552650431,0.2358360518998711,0.1526832324849522
2015,6,8.969579304235344,8.900570254652525,25,86,5.045029240548358,0.3005233921238082,43,69,69,63,5.732766887532035,4.9461801511003225,4.806207336166439,0.8718763803988546,0.3716230103577677
2015,72,3.7142200187304573,1.590250037402613,26,83,4.193346804192883,4.113418162164088,74,49,7,31,6.703196339815428,8.318880637567295,8.925423625318949,0.09477089159201957,0.44948015867491553
2015,34,1.4899973614924344,4.818674792746166,41,78,2.999293974730662,2.984535050511905,13,88,17,88,7.265857658264533,4.820935187947143,2.744520502048119,0.5701269748289145,0.42463740639035075
2015,63,3.9665977634356198,0.2742030997265765,23,4,6.710129805329098,-4.437860945401216,41,64,50,60,6.719438858486502,8.910551938418209,3.8258882367092006,0.43738324249298977,0.9293485246909917
2015,66,3.9904594613711106,7.59351025752613,14,8,8.287089838180064,0.7875647635999927,42,29,14,36,0.0856921081074069,4.396557340591649,1.7469935142089843,0.8095872708095528,0.9611038749705365
2015,97,3.636931247561402,2.040246657385787,43,22,5.83105757279898,1.9340085342904398,43,92,3,51,5.798217731000746,1.5361855350435116,1.0189064600339592,0.6694700039185991,0.04792517595602408
2015,75,7.574818847894173,2.146678639725368,24,24,5.764889031398659,2.413087083507622,51,73,69,16,9.90531905083818,6.906680154387221,4.440644914205311,0.4114847121191585,0.6833607948733628
