Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,Gender,Area,Personal Loan,Loan Size
37,13,70,2,2.7,Undergrad,0,0,0,0,Male,San Diego,0,0
37,11,71,2,1.8,Undergrad,127,1,0,0,Female,Alameda,0,0
37,11,71,1,2.5,Undergrad,185,0,0,1,Male,Los Angeles,0,0
37,13,71,2,1.7,Postgrad,0,0,0,1,Male,Los Angeles,0,0
37,13,71,2,2.7,Undergrad,94,0,0,1,Male,Alameda,0,0
37,12,72,4,0.7,Professional,0,0,0,0,Male,Los Angeles,0,0
37,13,72,4,2,Professional,0,1,0,0,Female,San Bernardino,0,0
37,7,73,4,1.8,Professional,0,0,0,1,Female,Santa Clara,0,0
37,13,73,4,2.4,Undergrad,0,0,0,0,Female,Sacramento,0,0
37,11,74,3,1.9,Postgrad,0,0,0,1,Female,Santa Clara,0,0
37,13,74,2,1.5,Professional,0,0,0,0,Female,Sacramento,0,0
37,11,75,3,0.9,Postgrad,0,0,0,1,Male,Alameda,0,0
37,13,75,3,2.6,Postgrad,0,1,0,0,Male,Santa Clara,0,0
37,13,78,4,0.1,Postgrad,0,0,0,1,Female,Marin,0,0
37,13,79,1,3.6,Postgrad,104,0,0,1,Male,Los Angeles,0,0
37,13,79,2,0.1,Undergrad,280,0,0,1,Male,Los Angeles,0,0
37,11,81,1,2.8,Professional,145,0,0,0,Male,Alameda,0,0
37,12,81,1,2.8,Undergrad,0,0,0,0,Female,Alameda,0,0
37,11,82,3,0.9,Postgrad,218,0,0,1,Female,Sacramento,0,0
37,13,82,2,2.2,Undergrad,0,0,0,0,Female,San Bernardino,0,0
37,11,84,4,2.2,Postgrad,0,0,0,1,Female,Los Angeles,0,0
37,11,84,2,1.8,Undergrad,0,0,0,1,Male,Los Angeles,0,0
37,12,84,4,0.7,Professional,0,0,0,1,Male,Monterey,0,0
37,11,89,1,1.5,Professional,0,0,0,1,Female,Alameda,0,0
37,13,89,2,1.7,Postgrad,314,0,0,0,Female,Santa Clara,0,0
37,13,89,2,1.7,Postgrad,0,0,0,1,Female,Los Angeles,0,0
37,12,93,1,2.8,Undergrad,0,1,0,1,Female,Los Angeles,0,0
37,7,94,4,1.8,Professional,232,0,0,1,Male,Los Angeles,0,0
37,13,95,2,1.7,Postgrad,83,0,0,0,Male,Los Angeles,0,0
37,12,100,3,1.2,Professional,341,0,0,1,Female,Orange,0,0
37,13,105,1,0.8,Postgrad,0,0,0,0,Female,San Mateo,0,0
37,13,111,1,0.8,Postgrad,0,0,0,0,Male,Los Angeles,0,0
37,12,114,3,0.6,Postgrad,0,0,0,1,Male,Los Angeles,0,0
37,13,115,1,0.8,Postgrad,0,0,0,1,Female,Los Angeles,0,0
37,12,125,2,3.9,Undergrad,0,0,0,1,Male,Los Angeles,0,0
37,12,128,2,3.9,Undergrad,0,0,0,1,Male,Los Angeles,0,0
37,12,132,2,3.9,Undergrad,0,0,0,0,Male,Los Angeles,0,0
37,13,153,2,6.5,Undergrad,0,0,0,1,Male,Orange,0,0
37,12,160,2,3.3,Undergrad,0,0,0,0,Male,Santa Clara,0,0
37,13,172,2,6.5,Undergrad,0,0,0,0,Female,Santa Cruz,0,0
37,12,175,2,7.8,Undergrad,297,0,0,1,Male,San Diego,0,0
37,12,179,1,8.6,Undergrad,0,0,0,1,Male,Los Angeles,0,0
37,12,180,1,8.6,Undergrad,0,0,0,1,Male,Los Angeles,0,0
37,12,190,2,3,Undergrad,475,0,0,1,Female,San Bernardino,0,0
37,12,193,1,8.6,Undergrad,0,0,0,0,Male,Orange,0,0
37,11,194,2,0,Undergrad,0,0,0,0,Male,Santa Clara,0,0
37,13,195,2,6.5,Undergrad,635,0,0,1,Male,San Bernardino,0,0
38,13,12,2,0.3,Postgrad,104,1,0,1,Female,San Francisco,0,0
38,13,15,2,0.1,Postgrad,90,0,0,1,Male,Los Angeles,0,0
38,13,19,2,1.4,Postgrad,120,0,0,0,Female,San Diego,0,0
38,14,20,4,0.4,Postgrad,79,0,0,1,Male,Santa Clara,0,0
38,8,21,1,0.7,Professional,0,0,0,1,Male,Santa Cruz,0,0
38,8,21,1,0.7,Professional,0,0,0,1,Male,San Diego,0,0
38,12,22,3,0.2,Postgrad,0,0,0,1,Male,Los Angeles,0,0
38,8,23,1,0.7,Professional,0,0,0,0,Male,San Joaquin,0,0
38,13,23,4,0.2,Professional,0,0,0,1,Male,Los Angeles,0,0
38,12,24,2,0.8,Professional,0,0,0,1,Female,Alameda,0,0
38,14,25,4,0.4,Postgrad,101,0,0,1,Male,Santa Clara,0,0
38,14,25,4,1,Undergrad,0,0,0,0,Female,Yolo,0,0
38,14,28,4,0.4,Postgrad,100,0,0,1,Male,Sacramento,0,0
38,12,29,2,1.4,Professional,0,0,0,1,Female,San Diego,0,0
38,12,29,4,0.2,Undergrad,0,0,0,0,Female,Santa Clara,0,0
38,14,29,4,0.4,Postgrad,0,0,0,1,Female,San Mateo,0,0
38,12,30,2,1.4,Professional,0,0,0,0,Female,Los Angeles,0,0
38,12,33,4,1.5,Professional,0,1,0,0,Female,Alameda,0,0
38,14,33,1,2,Postgrad,0,0,0,1,Male,San Diego,0,0
38,14,35,1,1.5,Postgrad,97,0,0,1,Male,Santa Clara,0,0
38,12,38,2,0.3,Undergrad,0,0,0,1,Female,Contra Costa,0,0
38,12,39,2,0.3,Undergrad,174,0,0,1,Female,Sacramento,0,0
38,14,39,1,2,Postgrad,0,0,0,1,Female,Santa Barbara,0,0
38,13,41,3,0.5,Professional,0,0,0,0,Male,Humboldt,0,0
38,13,41,4,1.7,Undergrad,0,0,0,1,Male,Los Angeles,0,0
38,14,42,1,2,Postgrad,81,0,0,1,Female,Alameda,0,0
38,12,43,4,1.2,Postgrad,0,0,0,0,Female,Santa Clara,0,0
38,12,43,4,0.2,Undergrad,0,0,0,0,Female,Santa Clara,0,0
38,14,43,2,1.7,Undergrad,0,0,0,1,Male,Santa Clara,0,0
38,14,44,2,1.7,Undergrad,0,0,0,0,Female,Ventura,0,0
38,12,45,4,1.2,Postgrad,138,0,0,1,Male,Los Angeles,0,0
38,12,48,4,0.2,Professional,0,0,0,1,Male,Yolo,0,0
38,14,48,1,1.8,Undergrad,169,0,0,0,Female,Los Angeles,0,0
38,14,49,3,2.8,Undergrad,0,0,0,0,Male,Orange,0,0
38,14,49,1,1.8,Undergrad,0,0,0,0,Male,Los Angeles,0,0
38,12,52,2,2.4,Postgrad,147,0,0,0,Male,Orange,0,0
38,12,52,1,2,Undergrad,0,0,0,0,Male,Los Angeles,0,0
38,12,53,2,2.4,Postgrad,0,0,0,1,Female,Yolo,0,0
38,13,54,3,0.7,Postgrad,196,0,0,0,Male,San Diego,0,0
38,14,54,2,0.6,Professional,218,0,0,0,Female,Los Angeles,0,0
38,13,55,2,1.1,Postgrad,0,0,0,1,Male,San Bernardino,0,0
38,12,58,3,0.9,Professional,128,0,0,0,Female,Alameda,0,0
38,12,58,2,2.8,Undergrad,0,0,0,1,Male,Santa Clara,0,0
38,14,58,4,2,Professional,153,1,0,0,Male,San Bernardino,0,0
38,12,59,3,0.5,Professional,0,1,1,1,Male,Shasta,0,0
38,12,59,2,2.4,Postgrad,0,0,0,0,Male,San Luis Obispo,0,0
38,12,60,2,1.8,Undergrad,0,0,0,1,Male,Orange,0,0
38,14,60,2,0.6,Professional,0,0,0,1,Male,San Mateo,0,0
38,12,61,4,0.2,Professional,0,0,0,1,Male,Contra Costa,0,0
38,12,61,3,0.9,Professional,0,0,0,0,Female,Los Angeles,0,0
38,14,62,1,1.5,Professional,255,0,0,1,Male,San Francisco,0,0
38,13,63,3,0.5,Professional,190,1,1,1,Male,San Bernardino,0,0
38,14,63,1,3.6,Postgrad,0,1,0,1,Female,Lake,0,0
38,12,64,2,1.8,Undergrad,0,0,0,0,Female,San Francisco,0,0
38,14,64,1,1.5,Professional,0,0,0,0,Male,San Diego,0,0
38,13,65,3,0.5,Professional,0,0,0,1,Female,Ventura,0,0
38,13,65,3,0.7,Postgrad,0,0,0,1,Female,Los Angeles,0,0
38,11,69,3,2.3,Postgrad,0,0,0,0,Female,San Diego,0,0
38,14,70,4,2,Professional,0,0,0,1,Female,Santa Clara,0,0
38,8,71,4,1.8,Professional,0,0,0,1,Male,Alameda,0,0
38,14,71,4,2,Professional,0,0,0,0,Female,Santa Clara,0,0
38,14,74,1,3.6,Postgrad,0,0,0,1,Female,Los Angeles,0,0
38,14,74,2,0,Undergrad,0,1,0,1,Female,San Diego,0,0
38,11,75,3,2.3,Postgrad,0,0,0,1,Male,Santa Clara,0,0
38,13,78,4,0.7,Professional,0,0,0,1,Female,San Diego,0,0
38,13,80,4,0.7,Professional,285,0,0,1,Male,San Francisco,0,0
38,14,80,2,2.7,Undergrad,0,0,0,1,Male,Orange,0,0
38,13,81,1,4,Professional,206,1,0,1,Female,Los Angeles,0,0
38,14,81,1,3.6,Postgrad,0,0,0,1,Male,Contra Costa,0,0
38,14,82,4,2.7,Undergrad,0,0,0,0,Female,Yolo,0,0
38,13,84,4,0.7,Professional,0,0,0,0,Male,San Luis Obispo,0,0
38,13,84,3,1.2,Professional,121,0,0,1,Female,Los Angeles,0,0
38,12,89,4,1.4,Postgrad,0,0,0,0,Male,Contra Costa,0,0
38,14,90,2,0,Undergrad,258,1,1,1,Female,Ventura,0,0
38,14,90,2,2.7,Undergrad,0,0,0,1,Female,San Francisco,0,0
38,12,91,4,1.4,Postgrad,100,0,0,0,Female,Yolo,0,0
38,13,91,1,2.8,Undergrad,0,0,0,1,Female,San Diego,0,0
38,14,91,2,0,Undergrad,0,0,0,1,Female,Santa Cruz,0,0
38,14,92,2,0,Undergrad,249,0,0,1,Male,Sacramento,0,0
38,12,93,1,5.2,Undergrad,267,0,0,1,Male,Yolo,0,0
38,14,95,2,1.9,Undergrad,0,0,0,1,Male,San Francisco,0,0
38,14,102,2,1.9,Undergrad,0,0,1,1,Male,Santa Clara,0,0
38,14,103,1,0.8,Postgrad,0,0,0,0,Female,Santa Clara,0,0
38,14,104,2,1.8,Postgrad,79,0,0,0,Male,Los Angeles,0,0
38,14,105,2,1.9,Undergrad,0,0,0,1,Male,Alameda,0,0
38,14,111,2,6.1,Undergrad,326,0,0,0,Male,San Diego,0,0
38,14,112,2,2.2,Undergrad,394,0,0,0,Male,Alameda,0,0
38,13,114,1,1,Professional,0,0,0,1,Male,Orange,0,0
38,13,119,2,7.8,Undergrad,221,0,0,0,Female,Solano,0,0
38,13,119,2,3.3,Undergrad,0,0,0,0,Male,Alameda,0,0
38,14,122,2,8,Undergrad,0,0,0,1,Female,Sacramento,0,0
38,12,138,2,0,Undergrad,0,1,0,1,Female,Santa Clara,0,0
38,12,141,2,0,Undergrad,0,0,0,1,Female,Santa Clara,0,0
38,13,143,1,4.1,Undergrad,0,0,0,0,Male,Alameda,0,0
38,13,163,1,4.1,Undergrad,0,0,0,0,Male,Monterey,0,0
38,13,173,2,3.3,Undergrad,243,0,0,0,Female,Santa Clara,0,0
38,12,179,2,0,Undergrad,380,0,0,0,Male,Contra Costa,0,0
38,13,179,1,4.1,Undergrad,0,0,0,1,Female,Monterey,0,0
38,13,191,2,3,Undergrad,0,0,0,1,Female,San Bernardino,0,0
39,14,10,2,0.3,Postgrad,0,1,0,0,Male,Orange,0,0
39,15,11,1,1,Undergrad,0,0,0,0,Male,Alameda,0,0
39,14,12,2,0,Professional,0,0,0,0,Male,San Diego,0,0
39,14,15,2,0.3,Postgrad,92,0,0,0,Female,Kern,0,0
39,14,18,4,0.2,Professional,0,1,0,0,Female,San Diego,0,0
39,14,20,1,0.6,Professional,0,0,0,1,Male,Los Angeles,0,0
39,13,21,3,0.2,Postgrad,0,0,0,0,Female,Santa Clara,0,0
39,13,21,2,0.2,Undergrad,0,0,0,1,Male,Humboldt,0,0
39,14,21,1,0.6,Professional,101,0,0,0,Male,Santa Clara,0,0
39,14,22,2,0.3,Postgrad,0,0,0,1,Male,Santa Clara,0,0
39,12,23,3,1,Postgrad,0,0,0,1,Female,Los Angeles,0,0
39,14,24,2,0.3,Postgrad,0,0,0,1,Male,Alameda,0,0
39,14,24,2,0.3,Postgrad,0,0,0,0,Male,Santa Clara,0,0
39,15,24,1,1,Undergrad,116,0,0,1,Male,San Diego,0,0
39,13,25,2,0.8,Professional,0,0,0,0,Male,San Francisco,0,0
39,13,25,4,1.5,Professional,0,0,0,1,Male,Los Angeles,0,0
39,13,25,3,0.2,Postgrad,0,0,0,1,Male,Tuolumne,0,0
39,15,25,1,1.4,Professional,0,0,0,0,Male,Ventura,0,0
39,14,28,2,1.4,Postgrad,56,0,0,0,Female,Ventura,0,0
39,15,28,1,1.4,Professional,118,0,0,1,Female,Sacramento,0,0
39,9,29,3,2,Professional,151,1,0,0,Female,Alameda,0,0
39,15,30,4,0.3,Undergrad,0,1,0,0,Female,Santa Clara,0,0
39,13,31,2,0.8,Professional,0,0,0,0,Female,Santa Clara,0,0
39,15,31,1,1.4,Professional,88,0,0,1,Female,Monterey,0,0
39,9,32,3,2,Professional,0,0,0,1,Female,Los Angeles,0,0
39,9,32,3,2,Professional,116,0,0,1,Female,Los Angeles,0,0
39,13,32,2,0.8,Professional,0,0,0,1,Male,Los Angeles,0,0
39,13,33,4,1.5,Professional,0,0,0,0,Male,San Diego,0,0
39,15,33,1,2,Postgrad,0,0,0,0,Male,San Bernardino,0,0
39,14,34,4,1.7,Undergrad,0,0,0,1,Male,Marin,0,0
39,13,39,2,0.8,Professional,0,0,0,0,Male,San Diego,0,0
39,14,39,3,0.5,Professional,0,0,0,1,Male,San Bernardino,0,0
39,13,40,3,0.9,Professional,129,0,0,1,Female,San Diego,0,0
39,14,40,1,2.5,Professional,0,0,0,1,Male,Los Angeles,0,0
39,15,41,1,2,Postgrad,176,0,0,1,Female,Santa Clara,0,0
39,15,41,2,1.7,Undergrad,0,0,0,0,Female,Los Angeles,0,0
39,14,42,1,2.5,Professional,0,0,0,1,Female,Yolo,0,0
39,13,43,3,0.5,Professional,0,0,0,1,Male,Santa Clara,0,0
39,14,43,3,0.7,Postgrad,153,0,0,1,Female,Santa Clara,0,0
39,15,45,1,0.7,Undergrad,0,0,0,1,Male,Yolo,0,0
39,13,50,3,0.5,Professional,0,0,0,0,Female,Sonoma,0,0
39,13,50,2,2.4,Postgrad,0,0,0,0,Male,Los Angeles,0,0
39,13,52,3,0.5,Professional,0,1,0,0,Female,Monterey,0,0
39,13,52,1,2,Undergrad,0,0,0,0,Male,Alameda,0,0
39,15,52,3,2.3,Undergrad,0,0,0,1,Male,San Diego,0,0
39,15,53,1,1.8,Undergrad,0,0,0,0,Female,San Francisco,0,0
39,14,54,2,1.1,Postgrad,159,0,0,0,Female,San Diego,0,0
39,14,54,3,3,Undergrad,108,0,0,0,Female,Santa Clara,0,0
39,15,54,4,2.2,Postgrad,0,0,0,0,Male,San Francisco,0,0
39,15,55,1,1.5,Professional,0,0,0,1,Female,Sacramento,0,0
39,13,58,2,2.4,Postgrad,0,0,0,1,Female,Solano,0,0
39,13,58,3,2.1,Undergrad,247,0,0,1,Female,Alameda,0,0
39,13,58,3,2.1,Undergrad,169,0,0,1,Male,Alameda,0,0
39,13,59,3,0.5,Professional,0,0,0,0,Male,Yolo,0,0
39,13,59,3,0.9,Professional,199,1,0,1,Female,Los Angeles,0,0
39,13,61,2,2.4,Postgrad,90,0,0,1,Male,Los Angeles,0,0
39,14,61,3,0.5,Professional,137,0,0,1,Male,San Mateo,0,0
39,12,62,3,2.3,Postgrad,0,0,0,0,Male,San Diego,0,0
39,15,62,3,2.3,Undergrad,131,0,1,1,Male,Monterey,0,0
39,15,62,4,2.4,Undergrad,86,0,0,0,Female,Monterey,0,0
39,13,63,4,0.2,Professional,242,0,0,0,Male,Los Angeles,0,0
39,15,65,1,1.5,Professional,0,0,0,0,Male,Sacramento,0,0
39,15,65,1,1.5,Professional,0,0,0,0,Male,San Diego,0,0
39,13,68,3,2.1,Undergrad,0,1,0,1,Female,San Diego,0,0
39,13,69,3,0.9,Postgrad,0,0,0,0,Female,Orange,0,0
39,13,69,3,0.1,Undergrad,0,0,0,0,Female,San Francisco,0,0
39,13,69,3,0.1,Undergrad,247,0,0,0,Male,San Diego,0,0
39,13,71,3,0.1,Undergrad,162,1,0,1,Female,Sacramento,0,0
39,13,72,2,2.8,Undergrad,0,0,0,1,Male,Sacramento,0,0
39,13,74,3,0.9,Postgrad,155,0,0,1,Female,Santa Clara,0,0
39,14,74,1,0.1,Postgrad,144,1,0,1,Female,Ventura,0,0
39,14,74,3,3,Undergrad,0,0,0,0,Female,Santa Clara,0,0
39,15,74,2,1.9,Undergrad,0,0,0,0,Female,Los Angeles,0,0
39,20,74,2,1.9,Professional,56,0,0,0,Male,Los Angeles,0,0
39,20,74,2,3,Undergrad,0,0,0,0,Female,Los Angeles,0,0
39,12,75,3,2.3,Postgrad,0,0,0,1,Male,Alameda,0,0
39,13,75,3,2.1,Undergrad,224,0,0,1,Male,Santa Clara,0,0
39,14,75,1,0.1,Postgrad,297,0,0,0,Female,Riverside,0,0
39,14,75,3,3,Undergrad,0,0,0,0,Male,El Dorado,0,0
39,13,78,1,2.8,Professional,0,0,0,0,Female,Yolo,0,0
39,15,78,4,2.4,Undergrad,118,0,0,1,Female,San Diego,0,0
39,15,79,2,1.8,Postgrad,219,0,0,0,Female,San Diego,0,0
39,15,79,4,2.4,Undergrad,0,0,0,0,Male,Orange,0,0
39,13,80,2,1.8,Undergrad,0,0,0,1,Male,Yolo,0,0
39,14,80,2,0.4,Undergrad,0,0,0,0,Male,Los Angeles,0,0
39,15,80,2,1.8,Postgrad,86,0,0,1,Female,Alameda,0,0
39,13,81,2,2.8,Undergrad,0,0,0,1,Female,Santa Clara,0,0
39,15,82,1,0.8,Postgrad,0,0,0,1,Male,San Joaquin,0,0
39,14,85,3,1.2,Professional,107,0,0,1,Male,San Mateo,0,0
39,13,88,4,1.4,Postgrad,0,0,0,1,Male,San Francisco,0,0
39,13,89,1,2.8,Professional,153,0,0,1,Female,San Diego,0,0
39,13,89,4,1.4,Postgrad,0,0,0,0,Female,San Diego,0,0
39,14,89,2,0.4,Undergrad,0,0,0,1,Male,El Dorado,0,0
39,15,89,2,1.9,Undergrad,0,0,0,0,Female,San Diego,0,0
39,15,91,2,1.7,Postgrad,151,0,0,0,Male,Monterey,0,0
39,13,93,1,1.5,Professional,0,0,0,0,Male,Alameda,0,0
39,13,94,1,1.5,Professional,0,0,0,0,Male,Los Angeles,0,0
39,15,94,2,1.9,Undergrad,0,0,0,1,Male,San Diego,0,0
39,15,100,1,0.8,Postgrad,0,0,0,1,Male,Alameda,0,0
39,14,101,2,0.4,Undergrad,0,0,0,1,Male,Santa Clara,0,0
39,14,104,1,4,Professional,0,0,1,1,Male,Santa Clara,0,0
39,14,104,3,1,Undergrad,242,0,0,1,Female,Alameda,0,0
39,15,109,1,1.7,Undergrad,0,0,0,1,Male,Sacramento,0,0
39,14,113,1,1,Professional,0,1,0,1,Female,Santa Clara,0,0
39,14,115,1,1,Professional,0,0,0,1,Female,Ventura,0,0
39,15,118,2,1.9,Undergrad,0,0,0,0,Female,Monterey,0,0
39,15,119,2,6.1,Undergrad,0,0,0,0,Female,San Diego,0,0
39,15,121,1,3.5,Undergrad,368,1,0,1,Female,San Bernardino,0,0
39,15,123,2,2.2,Undergrad,92,0,0,0,Male,Los Angeles,0,0
39,15,125,1,3.5,Undergrad,0,0,0,1,Male,Los Angeles,0,0
39,14,128,2,3.9,Undergrad,196,0,0,1,Male,Monterey,0,0
39,15,128,1,3.4,Undergrad,0,0,0,0,Male,San Bernardino,0,0
39,15,139,1,3.4,Undergrad,353,0,0,1,Male,Los Angeles,0,0
39,15,141,2,8,Undergrad,0,0,0,1,Male,San Bernardino,0,0
39,15,143,1,3.5,Undergrad,0,0,0,1,Female,Los Angeles,0,0
39,14,155,2,3.9,Undergrad,0,0,0,1,Female,Alameda,0,0
39,14,161,1,4.1,Undergrad,509,1,0,0,Male,Santa Cruz,0,0
39,14,165,2,3.3,Undergrad,0,0,0,1,Male,San Diego,0,0
39,15,168,2,8,Undergrad,152,1,0,0,Female,Santa Barbara,0,0
39,15,175,2,8,Undergrad,0,0,0,1,Male,San Mateo,0,0
39,14,178,1,4.1,Undergrad,207,0,0,1,Male,San Diego,0,0
40,15,8,2,0.1,Postgrad,0,0,0,0,Female,Marin,0,0
40,15,10,2,0,Professional,102,0,0,1,Male,Alameda,0,0
40,16,12,1,1,Undergrad,91,1,0,0,Female,Los Angeles,0,0
40,14,18,4,1.5,Professional,0,0,0,0,Male,Los Angeles,0,0
40,10,19,1,0.8,Professional,116,0,0,0,Male,Alameda,0,0
40,15,19,4,0.2,Professional,0,0,0,1,Male,Orange,0,0
40,16,19,4,0.4,Postgrad,0,0,0,1,Male,San Diego,0,0
40,15,21,2,0,Professional,0,0,0,1,Female,Los Angeles,0,0
40,14,22,2,1.4,Professional,0,0,0,0,Female,Alameda,0,0
40,15,22,1,0.6,Professional,0,0,0,1,Female,Santa Clara,0,0
40,15,22,2,1.4,Postgrad,0,0,0,1,Male,Yolo,0,0
40,13,24,3,1,Postgrad,0,0,0,1,Male,Alameda,0,0
40,14,28,2,0.8,Professional,0,0,0,0,Male,San Mateo,0,0
40,14,28,4,1.5,Professional,0,0,0,0,Male,San Mateo,0,0
40,10,29,1,0.8,Professional,0,0,0,1,Female,Alameda,0,0
40,16,29,1,2,Postgrad,0,0,0,1,Female,San Francisco,0,0
40,14,30,2,0.8,Professional,86,0,0,0,Male,Alameda,0,0
40,15,31,1,0.6,Professional,0,0,0,1,Female,Alameda,0,0
40,16,32,1,1.4,Professional,158,0,0,1,Male,San Diego,0,0
40,14,33,2,0.8,Professional,89,0,0,1,Male,Yolo,0,0
40,14,33,2,1.4,Professional,0,0,0,1,Female,San Mateo,0,0
40,16,34,1,0.7,Undergrad,0,0,0,1,Male,Kern,0,0
40,16,35,1,1.4,Professional,0,0,0,1,Male,Santa Clara,0,0
40,14,39,1,2,Undergrad,0,0,0,1,Female,Santa Barbara,0,0
40,15,40,2,2.2,Professional,107,0,0,1,Female,San Diego,0,0
40,16,41,1,2,Postgrad,0,0,0,0,Male,Los Angeles,0,0
40,14,42,2,0.7,Undergrad,101,0,0,1,Female,Contra Costa,0,0
40,14,42,2,0.3,Undergrad,187,0,0,1,Female,Los Angeles,0,0
40,14,42,2,0.3,Undergrad,106,0,0,0,Female,Los Angeles,0,0
40,16,42,4,2.2,Postgrad,126,0,0,0,Male,Alameda,0,0
40,15,43,2,1.1,Postgrad,0,0,0,0,Female,San Diego,0,0
40,15,43,4,1.7,Undergrad,98,0,0,0,Female,Los Angeles,0,0
40,10,44,3,2,Professional,0,0,0,1,Female,Alameda,0,0
40,16,44,1,1.8,Undergrad,0,1,0,1,Male,San Luis Obispo,0,0
40,16,45,3,0.6,Postgrad,204,0,0,1,Male,Alameda,0,0
40,16,49,1,1.8,Undergrad,0,0,0,0,Female,San Bernardino,0,0
40,16,50,2,0.6,Professional,0,0,0,0,Male,Orange,0,0
40,16,50,2,1.7,Undergrad,174,0,0,0,Male,San Diego,0,0
40,15,51,2,1.1,Postgrad,131,0,0,1,Female,San Francisco,0,0
40,15,52,3,0.8,Professional,113,0,0,1,Male,Orange,0,0
40,14,53,3,0.5,Professional,0,1,1,1,Male,San Mateo,0,0
40,14,53,1,2,Undergrad,0,0,0,1,Male,Los Angeles,0,0
40,16,53,4,2,Professional,0,0,0,0,Female,San Francisco,0,0
40,14,54,2,0.7,Undergrad,0,0,0,0,Male,Shasta,0,0
40,14,58,4,0.2,Professional,0,0,0,1,Male,Los Angeles,0,0
40,14,58,2,2.8,Undergrad,0,0,0,1,Male,San Mateo,0,0
40,14,59,3,0.5,Professional,0,0,0,1,Female,Los Angeles,0,0
40,16,59,4,2.7,Undergrad,0,0,0,1,Female,Santa Clara,0,0
40,16,60,2,3.2,Undergrad,0,0,0,0,Female,Alameda,0,0
40,14,61,3,0.5,Professional,0,0,0,1,Male,Alameda,0,0
40,14,61,4,0.2,Professional,0,0,0,1,Male,Alameda,0,0
40,16,61,3,2.1,Professional,0,0,0,0,Male,Los Angeles,0,0
40,14,62,2,2.4,Postgrad,0,0,0,1,Female,San Diego,0,0
40,14,63,3,0.5,Professional,221,0,0,1,Male,San Mateo,0,0
40,15,63,3,3,Undergrad,0,1,0,1,Female,San Luis Obispo,0,0
40,16,63,1,1.5,Professional,0,0,0,0,Female,Orange,0,0
40,14,64,4,0.2,Professional,0,0,0,1,Male,Ventura,0,0
40,16,64,4,2.7,Undergrad,0,1,0,1,Female,Orange,0,0
40,16,65,2,3.2,Undergrad,0,0,0,1,Male,Los Angeles,0,0
40,13,69,3,2.3,Postgrad,0,0,0,0,Female,Santa Clara,0,0
40,14,69,1,1.5,Professional,0,0,0,0,Male,Merced,0,0
40,14,69,3,2.1,Undergrad,106,0,0,1,Male,Orange,0,0
40,16,69,4,2.4,Undergrad,0,0,0,1,Female,San Diego,0,0
40,14,70,4,1.4,Postgrad,0,0,0,1,Female,Sonoma,0,0
40,14,70,3,2.1,Undergrad,185,0,0,0,Female,Santa Clara,0,0
40,15,71,3,3,Undergrad,272,0,0,1,Female,Monterey,0,0
40,14,73,1,1.5,Professional,252,0,0,1,Female,Alameda,0,0
40,16,73,4,2.7,Undergrad,0,0,0,1,Male,San Francisco,0,0
40,14,74,4,1.4,Postgrad,0,0,0,1,Male,Los Angeles,0,0
40,15,75,4,1.1,Postgrad,0,0,0,1,Female,Mendocino,0,0
40,16,75,3,2.3,Undergrad,79,0,0,0,Male,Santa Clara,0,0
40,14,78,4,1.4,Postgrad,194,0,0,1,Female,Alameda,0,0
40,14,78,1,5.2,Undergrad,0,0,0,1,Male,Los Angeles,0,0
40,16,78,4,2.4,Undergrad,0,1,1,1,Female,Orange,0,0
40,14,81,3,0.1,Undergrad,0,0,0,1,Female,Alameda,0,0
40,15,82,3,1,Undergrad,309,0,0,1,Male,Alameda,0,0
40,15,82,2,0.4,Undergrad,0,0,0,0,Female,Santa Barbara,0,0
40,16,82,1,3.6,Postgrad,0,0,0,0,Male,Los Angeles,0,0
40,15,83,1,1,Professional,0,0,0,0,Male,Los Angeles,0,0
40,16,83,4,0.2,Professional,0,0,0,0,Female,Santa Cruz,0,0
40,16,83,1,0.8,Postgrad,230,1,0,1,Female,San Bernardino,0,0
40,16,83,4,2.7,Undergrad,0,0,0,1,Female,Sacramento,0,0
40,15,84,1,3.7,Professional,0,0,0,1,Female,Contra Costa,0,0
40,15,85,2,0.4,Undergrad,0,1,0,0,Female,Alameda,0,0
40,15,85,2,0.4,Undergrad,0,0,0,1,Male,Santa Clara,0,0
40,16,85,4,0.2,Professional,0,0,0,1,Male,Orange,0,0
40,16,89,4,0.8,Undergrad,155,0,0,1,Female,Los Angeles,0,0
40,15,90,4,1.1,Postgrad,0,1,0,1,Female,San Mateo,0,0
40,14,92,4,1.4,Postgrad,0,0,0,1,Female,Los Angeles,0,0
40,14,93,1,2.8,Professional,328,1,1,1,Male,Monterey,0,0
40,16,98,2,1.8,Postgrad,98,0,0,1,Female,Solano,0,0
40,16,104,2,1.8,Postgrad,0,0,0,0,Male,Santa Clara,0,0
40,16,104,1,3.4,Undergrad,249,0,0,0,Male,San Bernardino,0,0
40,16,109,2,2.2,Undergrad,0,0,0,1,Male,San Mateo,0,0
40,16,114,1,3.4,Undergrad,300,0,0,1,Male,Los Angeles,0,0
40,16,115,1,3.4,Undergrad,0,0,0,1,Male,Santa Clara,0,0
40,16,120,2,6.1,Undergrad,196,0,0,1,Male,San Diego,0,0
40,14,123,1,5.2,Undergrad,0,0,0,1,Male,Los Angeles,0,0
40,16,125,2,2.2,Undergrad,0,0,0,1,Male,Santa Clara,0,0
